"Genomic_Loci","Gene_Name","Gene_Orientation","Gene_Width_(kb)","Obs_TDN_Products","Obs_Patients","Num_Sites_TDN","Num_Sites_Patients","Peak_Abund_TDN","Peak_Abund_Patients","Peak_RelAbund_TDN","Peak_RelAbund_Patients","Longitudinal_Count","Last_Timepoint","Abund_Gini","On_Onco_List","Within_Cluster","Cluster_target.min","Freq_TDN_Sites","Freq_Patient_Sites","Freq_Difference","Percent_Freq_Change","Enrichment","Depletion","Abundance","Longitudinal","Criteria"
"chr4-108047544:108168956","'LEF1","-",131.413,66,31,137,58,8,84,0.417,3.791,7,730,0.601,TRUE,FALSE,0,2.7021456667546e-06,2.55221237946405e-06,-1.49933287290552e-07,-5.5,FALSE,FALSE,TRUE,TRUE,"AL"
"chr5+87268252:87391926","'RASA1","+",133.675,57,31,100,63,2,3,0.114,6,2,270,0.093,TRUE,FALSE,0,1.93899338331596e-06,2.72532000304626e-06,7.86326619730298e-07,40.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr4-1692730:1712741","'SLBP","-",30.012,45,31,72,50,2,4,0.129,4,2,180,0.147,FALSE,TRUE,6.96298590823479,6.21819129583593e-06,9.63390176752602e-06,3.41571047169009e-06,54.9,TRUE,FALSE,FALSE,TRUE,"EL"
"chr1+207321471:207360966","'CD55","+",49.496,45,30,60,45,2,5,0.105,0.893,2,2008,0.188,TRUE,FALSE,0,3.14201075458333e-06,5.25738229073646e-06,2.11537153615313e-06,67.3,TRUE,FALSE,FALSE,TRUE,"EL"
"chr8-144393230:144409349","'CPSF1","-",26.12,79,30,189,65,4,26,0.369,6.25,2,180,0.364,FALSE,FALSE,0,1.87549172118261e-05,1.43902166080049e-05,-4.36470060382122e-06,-23.3,FALSE,FALSE,TRUE,TRUE,"AL"
"chr8-2935352:4994806","'CSMD1","-",2069.455,14,30,12,23,13,8,3.333,100,3,2190,0.268,FALSE,TRUE,0.577145720618725,1.50297507613219e-08,6.42686231542198e-08,4.92388723928979e-08,327.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr7+101815903:102283958","'CUX1","+",478.056,36,30,54,39,2,3,0.106,2.469,2,2555,0.104,TRUE,FALSE,0,2.92780067351881e-07,4.71751164467454e-07,1.78971097115572e-07,61.1,TRUE,FALSE,FALSE,TRUE,"EL"
"chr11+9384621:9448127","'IPO7","+",73.507,48,30,72,53,2,5,0.187,42.857,2,450,0.182,FALSE,FALSE,0,2.53881068701794e-06,4.16940725968697e-06,1.63059657266903e-06,64.2,TRUE,FALSE,FALSE,TRUE,"EL"
"chr7-140084745:140176941","'KDM7A","-",102.197,41,30,69,52,3,5,0.174,1.136,2,120,0.198,FALSE,FALSE,0,1.74999764137093e-06,2.94233652886944e-06,1.19233888749851e-06,68.1,TRUE,FALSE,FALSE,TRUE,"EL"
"chr12+46383675:46652579","'LOC100288798","+",278.905,43,30,73,48,2,3,0.119,2.381,2,180,0.141,FALSE,FALSE,0,6.78411310574481e-07,9.95203934863525e-07,3.16792624289044e-07,46.7,TRUE,FALSE,FALSE,TRUE,"EL"
"chr15-42942899:43106088","'UBR1","-",173.19,66,30,148,53,2,48,0.307,42.105,5,1825,0.495,FALSE,FALSE,0,2.21495763012787e-06,1.76962076007743e-06,-4.45336870050442e-07,-20.1,FALSE,FALSE,TRUE,TRUE,"AL"
"chr10+134464:254637","'ZMYND11","+",130.174,49,30,83,57,4,8,0.228,9.091,2,270,0.211,FALSE,FALSE,0,1.65264799904168e-06,2.53208192285379e-06,8.79433923812113e-07,53.2,TRUE,FALSE,FALSE,TRUE,"EL"
"chr8+131904087:132013639","'EFR3A","+",119.553,48,29,68,50,3,7,0.153,2.545,2,1642,0.292,FALSE,FALSE,0,1.47426295910632e-06,2.41844754917895e-06,9.44184590072633e-07,64,TRUE,FALSE,FALSE,TRUE,"EL"
"chr13+100089014:100530437","'PCCA","+",451.424,48,29,73,42,4,838,0.177,54.129,2,600,0.927,FALSE,FALSE,0,4.19145429963351e-07,5.38011789961261e-07,1.18866359997911e-07,28.4,FALSE,FALSE,TRUE,TRUE,"AL"
"chr10+110871794:110900006","'PDCD4","+",38.213,53,29,81,49,4,26,0.177,1.157,3,150,0.385,TRUE,FALSE,0,5.49414863572492e-06,7.41501600633426e-06,1.92086737060934e-06,35,FALSE,FALSE,TRUE,TRUE,"AL"
"chr10+122374577:122432355","'PLEKHA1","+",67.779,32,29,51,46,2,3,0.556,1.316,2,120,0.105,FALSE,FALSE,0,1.95030053058511e-06,3.9245495958812e-06,1.97424906529609e-06,101.2,TRUE,FALSE,FALSE,TRUE,"EL"
"chr7-124822385:124929983","'POT1","-",117.599,53,29,80,53,2,26,0.166,1.667,1,270,0.427,FALSE,TRUE,3.49021474598152,1.76324588144295e-06,2.60614987744633e-06,8.42903996003381e-07,47.8,TRUE,FALSE,TRUE,FALSE,"EA"
"chr7-83958342:84194901","'SEMA3A","-",246.56,54,29,81,54,2,4,0.369,5.556,2,150,0.193,FALSE,FALSE,0,8.51508362333536e-07,1.26647985332069e-06,4.14971490987158e-07,48.7,TRUE,FALSE,FALSE,TRUE,"EL"
"chr17+77281409:77500596","'SEPT9","+",229.188,66,29,164,44,4,30,0.119,2.915,2,1642,0.43,TRUE,FALSE,0,1.8547205894035e-06,1.11016606744399e-06,-7.4455452195951e-07,-40.1,FALSE,TRUE,TRUE,TRUE,"DAL"
"chr15+56918089:57291261","'TCF12","+",383.173,50,29,98,74,5,3,0.199,1.111,2,270,0.116,TRUE,FALSE,0,6.62914771407343e-07,1.1167705881509e-06,4.53855816743562e-07,68.5,TRUE,FALSE,FALSE,TRUE,"EL"
"chr19+12610917:12629862","'ZNF791","+",28.946,50,29,91,44,2,24,0.15,9.091,2,180,0.38,FALSE,FALSE,0,8.14853160603996e-06,8.79004838890873e-06,6.41516782868769e-07,7.9,FALSE,FALSE,TRUE,TRUE,"AL"
"chr6-106184476:106325820","'ATG5","-",151.345,42,28,56,53,2,3,0.114,1.562,2,150,0.138,FALSE,FALSE,0,9.59061526236521e-07,2.02504621518921e-06,1.06598468895269e-06,111.1,TRUE,FALSE,FALSE,TRUE,"EL"
"chr14-21385193:21437298","'CHD8","-",62.106,41,28,65,44,3,16,0.383,1.548,4,3000,0.404,FALSE,TRUE,0.409970682231723,2.71272842132153e-06,4.09681416715538e-06,1.38408574583385e-06,51,TRUE,FALSE,FALSE,TRUE,"EL"
"chr21-31118417:31558977","'TIAM1","-",450.561,38,28,45,39,3,14,0.383,4,2,2555,0.294,TRUE,FALSE,0,2.58872213155694e-07,5.00539271443052e-07,2.41667058287358e-07,93.4,TRUE,FALSE,FALSE,TRUE,"EL"
"chrX-155489010:155612961","'TMLHE","-",133.952,33,28,45,39,1,5,0.105,5.376,2,270,0.126,FALSE,FALSE,0,8.70742678210423e-07,1.68361409072394e-06,8.12871412513516e-07,93.4,TRUE,FALSE,FALSE,TRUE,"EL"
"chrY-13248378:13480670","'UTY","-",242.293,47,28,78,66,4,8,0.15,4.598,2,360,0.256,FALSE,FALSE,0,8.34411450605316e-07,1.57518009599133e-06,7.40768645386018e-07,88.8,TRUE,FALSE,FALSE,TRUE,"EL"
"chr10+28532587:28623112","'WAC","+",100.526,37,28,54,51,3,4,0.235,0.858,2,180,0.16,FALSE,FALSE,0,1.39232902809195e-06,2.9337217540132e-06,1.54139272592125e-06,110.7,TRUE,FALSE,FALSE,TRUE,"EL"
"chr7-1815791:2232948","'MAD1L1","-",427.158,58,27,105,46,4,35,0.2,1.786,2,1825,0.453,TRUE,FALSE,0,6.37128855225699e-07,6.22725190817523e-07,-1.44036644081756e-08,-2.3,FALSE,FALSE,TRUE,TRUE,"AL"
"chr6-152121683:152637399","'SYNE1","-",525.717,56,27,89,42,3,22,0.277,4.878,6,365,0.398,TRUE,FALSE,0,4.38797864741177e-07,4.61981321265001e-07,2.31834565238237e-08,5.3,FALSE,FALSE,TRUE,TRUE,"AL"
"chr10+84328588:84518521","'CCSER2","+",199.934,54,26,84,51,4,27,0.174,2.5,3,180,0.402,FALSE,FALSE,0,1.08897811293927e-06,1.47506333612057e-06,3.86085223181307e-07,35.5,FALSE,FALSE,TRUE,TRUE,"AL"
"chr7+7968742:8089079","'GLCCI1","+",130.338,54,26,102,45,3,24,0.203,1.399,2,147,0.394,FALSE,FALSE,0,2.02840951468533e-06,1.99649675353536e-06,-3.19127611499677e-08,-1.6,FALSE,FALSE,TRUE,TRUE,"AL"
"chr6-154154482:154356766","'IPCEF1","-",212.285,47,26,72,47,3,7,0.738,2.652,3,180,0.262,FALSE,FALSE,0,8.79102890786575e-07,1.28028216904714e-06,4.01179278260562e-07,45.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr15+99565927:99716488","'MEF2A","+",160.562,55,26,97,48,2,23,0.177,2.419,3,180,0.374,FALSE,FALSE,0,1.56586921126617e-06,1.72872381667587e-06,1.62854605409705e-07,10.4,FALSE,FALSE,TRUE,TRUE,"AL"
"chr18+9102629:9134345","'NDUFV2","+",41.717,34,26,47,42,1,15,0.173,0.87,3,150,0.352,FALSE,FALSE,0,2.92019133787036e-06,5.82188158955516e-06,2.9016902516848e-06,99.4,TRUE,FALSE,FALSE,TRUE,"EL"
"chr8-52622457:52714466","'RB1CC1","-",102.01,40,26,56,41,2,7,0.369,3.704,3,180,0.262,TRUE,FALSE,0,1.42289154679214e-06,2.32417195446067e-06,9.01280407668526e-07,63.3,TRUE,FALSE,FALSE,TRUE,"EL"
"chr6-122443347:122471881","'SERINC1","-",38.535,36,26,52,41,3,4,0.177,7.407,3,365,0.184,FALSE,FALSE,0,3.49763511269433e-06,6.1525569242126e-06,2.65492181151828e-06,75.9,TRUE,FALSE,FALSE,TRUE,"EL"
"chr17+54968764:55164088","'STXBP4","+",205.325,35,26,44,35,4,3,0.153,4,2,365,0.147,FALSE,FALSE,0,5.55440271893315e-07,9.85719527056587e-07,4.30279255163272e-07,77.5,TRUE,FALSE,FALSE,TRUE,"EL"
"chr10-67921898:68075346","'HERC4","-",163.449,50,25,78,34,4,35,0.488,1.812,6,180,0.568,FALSE,FALSE,0,1.23691214752928e-06,1.20288413325229e-06,-3.40280142769904e-08,-2.8,FALSE,FALSE,TRUE,TRUE,"AL"
"chr20+35772000:35950366","'PHF20","+",188.367,65,25,133,40,4,38,0.556,4.762,2,360,0.519,TRUE,FALSE,0,1.83009375784841e-06,1.22795461985163e-06,-6.0213913799678e-07,-32.9,FALSE,TRUE,TRUE,TRUE,"DAL"
"chr4-13367722:13484365","'RAB28","-",126.644,40,25,54,41,2,12,0.073,2.632,2,180,0.333,FALSE,TRUE,3.49021474598152,1.10518672718779e-06,1.87208854011665e-06,7.66901812928853e-07,69.4,TRUE,FALSE,FALSE,TRUE,"EL"
"chr16+29074841:29116717","'RRN3P2","+",51.877,47,25,73,50,2,3,0.556,1.124,2,180,0.108,FALSE,TRUE,6.65067359348757,3.64732553107881e-06,5.57342675650078e-06,1.92610122542197e-06,52.8,TRUE,FALSE,FALSE,TRUE,"EL"
"chr16+30710536:30710665","'SNORA30","+",10.13,39,25,53,38,2,373,0.138,36.533,15,2190,0.877,FALSE,TRUE,1.2409519817088,1.35610383487486e-05,2.16920850428147e-05,8.13104669406612e-06,60,TRUE,FALSE,FALSE,TRUE,"EL"
"chr19-12271809:12294899","'ZNF44","-",33.091,51,25,85,39,2,9,0.383,6.667,2,2008,0.309,FALSE,FALSE,0,6.65787372510794e-06,6.81525111603315e-06,1.57377390925206e-07,2.4,FALSE,FALSE,TRUE,TRUE,"AL"
"chr7+91940874:92110673","'AKAP9","+",179.8,52,24,84,36,4,25,0.138,3.226,3,180,0.477,TRUE,FALSE,0,1.21092185779977e-06,1.15781710283556e-06,-5.31047549642149e-08,-4.4,FALSE,FALSE,TRUE,TRUE,"AL"
"chr4-168216290:168318807","'DDX60","-",112.518,43,24,57,36,2,22,0.108,4.545,8,1825,0.383,FALSE,FALSE,0,1.31304427819028e-06,1.85015299854098e-06,5.37108720350696e-07,40.9,FALSE,FALSE,TRUE,TRUE,"AL"
"chr12-132768908:132828840","'GOLGA3","-",69.933,24,24,33,32,2,4,0.102,2.326,2,180,0.213,FALSE,FALSE,0,1.2230896768317e-06,2.64603123421095e-06,1.42294155737925e-06,116.3,TRUE,FALSE,FALSE,TRUE,"EL"
"chr17-58420166:58488401","'HSF5","-",78.236,55,24,92,34,3,34,0.383,16.667,3,3650,0.525,FALSE,FALSE,0,3.04794909342988e-06,2.5130401438718e-06,-5.34908949558085e-07,-17.5,FALSE,FALSE,TRUE,TRUE,"AL"
"chr8+6406591:6648505","'MCPH1","+",251.915,38,24,53,40,4,9,0.691,1.042,2,630,0.229,TRUE,FALSE,0,5.45316152165704e-07,9.1819116716985e-07,3.72875015004146e-07,68.4,TRUE,FALSE,FALSE,TRUE,"EL"
"chr3+158110051:158544835","'RSRC1","+",444.785,49,24,81,42,4,109,0.119,1.471,4,180,0.715,FALSE,FALSE,0,4.72021092925698e-07,5.46042322181441e-07,7.40212292557436e-08,15.7,FALSE,FALSE,TRUE,TRUE,"AL"
"chr1+40373705:40423326","'SMAP2","+",59.622,37,24,53,31,2,61,0.105,3.571,3,1825,0.67,FALSE,FALSE,0,2.30407095489624e-06,3.00664602168888e-06,7.02575066792644e-07,30.5,FALSE,FALSE,TRUE,TRUE,"AL"
"chr1-114392776:114511160","'TRIM33","-",128.385,33,24,42,35,3,17,0.177,2.454,4,270,0.417,TRUE,FALSE,0,8.47932975162205e-07,1.57645255982314e-06,7.28519584660934e-07,85.9,TRUE,FALSE,FALSE,TRUE,"EL"
"chr13+48233137:48262096","'ITM2B","+",38.96,35,23,49,27,5,23,0.307,1.099,2,365,0.457,FALSE,FALSE,0,3.25989529908195e-06,4.00748553176014e-06,7.47590232678187e-07,22.9,FALSE,FALSE,TRUE,TRUE,"AL"
"chr2-24202865:24360528","'ITSN2","-",167.664,30,23,41,32,2,2,0.238,2.632,2,180,0.097,FALSE,FALSE,0,6.33826734487141e-07,1.10366508196199e-06,4.69838347474844e-07,74.1,TRUE,FALSE,FALSE,TRUE,"EL"
"chr10-21756547:22003721","'DNAJC1","-",257.175,39,22,57,30,2,38,0.174,1.042,3,360,0.556,FALSE,FALSE,0,5.74476975185822e-07,6.74558553157168e-07,1.00081577971345e-07,17.4,FALSE,FALSE,TRUE,TRUE,"AL"
"chr4+105145874:105279803","'TET2","+",143.93,43,22,74,42,3,814,0.119,98.895,7,1584,0.927,TRUE,FALSE,0,1.33262180213245e-06,1.68742745967812e-06,3.54805657545676e-07,26.6,FALSE,FALSE,TRUE,TRUE,"AL"
"chr13+102596935:102679958","'TPP2","+",93.024,51,22,61,42,2,4,0.556,2.857,3,180,0.171,FALSE,FALSE,0,1.69965722516775e-06,2.61084703164208e-06,9.11189806474331e-07,53.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr2+227472171:227561222","'AGFG1","+",99.052,33,21,45,34,2,3,0.256,3.529,2,180,0.179,FALSE,FALSE,0,1.17754031449786e-06,1.98491912021922e-06,8.07378805721352e-07,68.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr12+110281226:110351092","'ATP2A2","+",79.867,48,21,78,34,3,67,0.488,3.896,3,630,0.658,FALSE,FALSE,0,2.53135905444694e-06,2.46172021856278e-06,-6.96388358841551e-08,-2.8,FALSE,FALSE,TRUE,TRUE,"AL"
"chr6+21666443:22194387","'CASC15","+",537.945,22,21,39,31,3,4,0.119,1.587,2,1642,0.131,FALSE,FALSE,0,1.87911453402777e-07,3.33235273318154e-07,1.45323819915377e-07,77.3,TRUE,FALSE,FALSE,TRUE,"EL"
"chr12-10845848:11171625","'PRH1-PRR4","-",335.778,26,21,32,27,2,3,0.052,2.055,2,180,0.119,FALSE,FALSE,0,2.47015530989891e-07,4.64984711081057e-07,2.17969180091166e-07,88.2,TRUE,FALSE,FALSE,TRUE,"EL"
"chr8+63168552:63212788","'YTHDF3","+",54.237,36,21,41,31,2,13,0.556,0.429,4,180,0.31,FALSE,FALSE,0,1.95936216256526e-06,3.30516527656645e-06,1.34580311400119e-06,68.7,TRUE,FALSE,FALSE,TRUE,"EL"
"chr7-36852905:37449326","'ELMO1","-",606.422,55,20,87,30,4,34,0.206,1.01,4,1095,0.517,TRUE,FALSE,0,3.71852601402723e-07,2.86070749260737e-07,-8.57818521419862e-08,-23.1,FALSE,FALSE,TRUE,TRUE,"AL"
"chr7-121348850:121396368","'FAM3C","-",57.519,31,20,46,34,3,3,0.177,2.353,2,180,0.189,FALSE,FALSE,0,2.07287457425877e-06,3.41817849225393e-06,1.34530391799516e-06,64.9,TRUE,FALSE,FALSE,TRUE,"EL"
"chr16+48244166:48362999","'LONP2","+",128.834,31,20,43,23,2,22,0.119,2.174,3,2008,0.494,FALSE,FALSE,0,8.65096359822308e-07,1.0323441291089e-06,1.6724776928659e-07,19.3,FALSE,FALSE,TRUE,TRUE,"AL"
"chr18+58671385:58750139","'MALT1","+",88.755,45,20,68,42,2,22,0.119,40,2,360,0.463,TRUE,TRUE,1.94117261729905,1.98583245507338e-06,2.73642537627708e-06,7.50592921203705e-07,37.8,FALSE,FALSE,TRUE,TRUE,"AL"
"chr12+56104318:56113910","'PA2G4","+",19.593,43,20,58,32,2,38,0.15,1.259,2,150,0.535,FALSE,FALSE,0,7.67279464597364e-06,9.44443945807555e-06,1.77164481210191e-06,23.1,FALSE,FALSE,TRUE,TRUE,"AL"
"chr12-10880960:11171623","'PRH1","-",300.664,26,20,32,26,2,3,0.052,2.055,2,180,0.123,FALSE,FALSE,0,2.7586402417557e-07,5.00056485380476e-07,2.24192461204906e-07,81.3,TRUE,FALSE,FALSE,TRUE,"EL"
"chr10+27504173:27542237","'RAB18","+",48.065,29,20,34,23,2,24,0.106,3.141,2,270,0.493,FALSE,FALSE,0,1.83348132268842e-06,2.76710753208397e-06,9.33626209395549e-07,50.9,FALSE,FALSE,TRUE,TRUE,"AL"
"chr16-67723065:67806652","'RANBP10","-",93.588,46,20,83,28,3,28,0.21,22.857,3,600,0.525,FALSE,FALSE,0,2.29871137995525e-06,1.73007532498093e-06,-5.68636054974322e-07,-24.7,FALSE,FALSE,TRUE,TRUE,"AL"
"chr2+86720290:86778041","'RMND5A","+",67.752,17,20,25,26,2,26,0.081,1.093,2,90,0.497,FALSE,FALSE,0,9.56410661363359e-07,2.21910767387583e-06,1.26269701251247e-06,132,TRUE,FALSE,TRUE,FALSE,"EA"
"chr1+76074703:76630984","'ST6GALNAC3","+",566.282,26,20,34,30,2,2,0.106,1.587,3,180,0.082,FALSE,FALSE,0,1.55622604594564e-07,3.06348419883017e-07,1.50725815288453e-07,96.9,TRUE,FALSE,FALSE,TRUE,"EL"
"chr2+165933856:165948321","'TTC21B-AS1","+",24.466,23,20,29,24,3,4,0.177,1.538,2,365,0.211,FALSE,FALSE,0,3.0722853245026e-06,5.6725119237536e-06,2.600226599251e-06,84.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr10-121740420:121928801","'ATE1","-",198.382,26,19,33,27,2,17,0.108,8,3,270,0.418,FALSE,FALSE,0,4.3115973409821e-07,7.87025215580925e-07,3.55865481482715e-07,82.5,TRUE,FALSE,FALSE,TRUE,"EL"
"chr5+116084975:116293290","'COMMD10","+",218.316,24,19,30,25,2,6,0.177,5.357,2,120,0.223,FALSE,FALSE,0,3.56173996200133e-07,6.62188432929769e-07,3.06014436729636e-07,85.9,TRUE,FALSE,FALSE,TRUE,"EL"
"chr2+69829605:69881395","'GMCL1","+",61.791,36,19,49,37,2,6,0.121,4.348,2,360,0.288,FALSE,TRUE,1.42658425509286,2.05540484621115e-06,3.46261054662934e-06,1.40720570041819e-06,68.5,TRUE,FALSE,FALSE,TRUE,"EL"
"chr9-95099053:95317709","'FANCC","-",228.657,15,18,20,21,2,4,0.345,1.961,2,270,0.149,TRUE,FALSE,0,2.26710698132803e-07,5.3108243848094e-07,3.04371740348137e-07,134.3,TRUE,FALSE,FALSE,TRUE,"EL"
"chr2-31867809:32011052","'MEMO1","-",153.244,42,18,60,21,3,47,0.769,4.762,3,270,0.658,FALSE,FALSE,0,1.01483232171476e-06,7.92433747068311e-07,-2.22398574646449e-07,-21.9,FALSE,FALSE,TRUE,TRUE,"AL"
"chr18-9121264:9136720","'NDUFV2-AS1","-",25.457,22,18,27,24,1,15,0.173,0.87,3,120,0.397,FALSE,FALSE,0,2.74905267466652e-06,5.45169017270518e-06,2.70263749803866e-06,98.3,TRUE,FALSE,FALSE,TRUE,"EL"
"chr17+2776920:3037741","'RAP1GAP2","+",270.822,20,18,28,28,2,9,0.111,2.996,2,730,0.336,FALSE,FALSE,0,2.67978906234106e-07,5.97862394909996e-07,3.2988348867589e-07,123.1,TRUE,FALSE,FALSE,TRUE,"EL"
"chr15-101653751:101724442","'TARSL2","-",80.692,37,18,61,25,5,22,0.369,1.493,2,180,0.497,FALSE,FALSE,0,1.95941250327175e-06,1.79158194026044e-06,-1.67830563011312e-07,-8.6,FALSE,FALSE,TRUE,TRUE,"AL"
"chr14+92121953:92164199","'CPSF2","+",52.247,21,17,24,23,4,6,0.07,1.695,4,450,0.279,FALSE,FALSE,0,1.1906288537819e-06,2.54562029455501e-06,1.35499144077312e-06,113.8,TRUE,FALSE,FALSE,TRUE,"EL"
"chr7-96120219:96322147","'SLC25A13","-",211.929,25,17,30,24,2,5,0.119,3.846,2,548,0.241,FALSE,FALSE,0,3.66908172805177e-07,6.54859300645762e-07,2.87951127840585e-07,78.5,TRUE,FALSE,FALSE,TRUE,"EL"
"chr19+40750853:40765392","'SNRPA","+",24.54,16,17,24,23,3,19,0.09,0.685,2,180,0.43,FALSE,FALSE,0,2.53491384366515e-06,5.4197646100088e-06,2.88485076634365e-06,113.8,TRUE,FALSE,FALSE,TRUE,"EL"
"chr13+30617678:30660770","'USPL1","+",53.093,19,17,23,20,1,3,0.111,1.471,2,270,0.146,FALSE,FALSE,0,1.12283796957028e-06,2.17831096262777e-06,1.05547299305749e-06,94,TRUE,FALSE,FALSE,TRUE,"EL"
"chr20+13995499:16053196","'MACROD2","+",2067.698,26,16,34,28,1,1,0.114,1.961,2,3000,0,FALSE,FALSE,0,4.26204792842179e-08,7.83065464658354e-08,3.56860671816175e-08,83.7,TRUE,FALSE,FALSE,TRUE,"EL"
"chr16-48538725:48610209","'N4BP1","-",81.485,24,16,33,20,2,32,0.111,4.396,3,120,0.589,FALSE,FALSE,0,1.0496941813815e-06,1.41931722327786e-06,3.69623041896364e-07,35.2,FALSE,FALSE,TRUE,TRUE,"AL"
"chr10+113854631:113912506","'NHLRC2","+",67.876,21,16,27,22,2,17,0.145,0.87,3,120,0.443,FALSE,FALSE,0,1.03103650685051e-06,1.87427618499434e-06,8.43239678143829e-07,81.8,TRUE,FALSE,FALSE,TRUE,"EL"
"chr10+103396654:103446262","'PDCD11","+",59.609,25,16,31,17,1,27,0.086,1.218,4,180,0.575,FALSE,FALSE,0,1.34795805263594e-06,1.64916546742903e-06,3.01207414793085e-07,22.3,FALSE,FALSE,TRUE,TRUE,"AL"
"chr9+107283235:107332194","'RAD23B","+",58.96,17,16,19,21,2,4,0.114,0.937,2,150,0.172,TRUE,FALSE,0,8.3526185036982e-07,2.05962885237002e-06,1.2243670020002e-06,146.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr4-82818508:82900571","'SEC31A","-",92.064,40,16,53,27,2,66,0.348,3.226,3,120,0.681,FALSE,FALSE,0,1.4921502267208e-06,1.69590324467083e-06,2.03753017950032e-07,13.7,FALSE,FALSE,TRUE,TRUE,"AL"
"chr11-59636715:59669038","'PATL1","-",42.324,27,15,42,19,3,578,0.277,26.083,11,1460,0.918,FALSE,FALSE,0,2.57210743351762e-06,2.59593636569929e-06,2.38289321816678e-08,0.9,FALSE,FALSE,TRUE,TRUE,"AL"
"chr2+28751747:28802940","'PPP1CB","+",61.194,37,15,56,21,2,23,0.174,3.067,2,365,0.538,FALSE,FALSE,0,2.37195095415018e-06,1.98443829682218e-06,-3.87512657328006e-07,-16.3,FALSE,FALSE,TRUE,TRUE,"AL"
"chr19-46674315:46717127","'PRKD2","-",52.813,35,15,55,19,7,24,0.133,1.083,3,120,0.531,FALSE,FALSE,0,2.69928270090922e-06,2.08036677980529e-06,-6.18915921103934e-07,-22.9,FALSE,FALSE,TRUE,TRUE,"AL"
"chr1-1724837:1745999","'SLC35E2","-",31.163,29,15,39,30,1,4,0.153,0.513,2,365,0.165,FALSE,FALSE,0,3.24378355103029e-06,5.56684516600438e-06,2.3230616149741e-06,71.6,TRUE,FALSE,FALSE,TRUE,"EL"
"chr12-76044744:76085033","'NAP1L1","-",50.29,19,14,21,19,1,23,0.077,0.228,2,21,0.55,FALSE,FALSE,0,1.08234117136806e-06,2.18473674173507e-06,1.10239557036701e-06,101.9,TRUE,FALSE,TRUE,FALSE,"EA"
"chr9-26840684:26892828","'CAAP1","-",62.145,27,13,36,17,2,27,0.119,0.958,2,180,0.575,FALSE,FALSE,0,1.50149132810868e-06,1.5818666722661e-06,8.03753441574209e-08,5.4,FALSE,FALSE,TRUE,TRUE,"AL"
"chr4+51842999:51916837","'DCUN1D4","+",83.839,37,13,47,17,2,32,0.139,4.839,5,120,0.605,FALSE,FALSE,0,1.45304240320063e-06,1.17254624158181e-06,-2.80496161618826e-07,-19.3,FALSE,FALSE,TRUE,TRUE,"AL"
"chr3+19947079:19985175","'RAB5A","+",48.097,14,13,18,18,1,7,0.05,2.098,2,150,0.278,FALSE,FALSE,0,9.70020776610953e-07,2.16412161974586e-06,1.19410084313491e-06,123.1,TRUE,FALSE,FALSE,TRUE,"EL"
"chr1-6185019:6199619","'RPL22","-",24.601,18,13,20,18,2,6,0.173,3.315,2,180,0.302,TRUE,FALSE,0,2.1071902810029e-06,4.2310376628965e-06,2.1238473818936e-06,100.8,TRUE,FALSE,FALSE,TRUE,"EL"
"chr19-37738301:37779590","'ZNF573","-",51.29,33,13,50,17,2,86,0.15,66.667,2,1095,0.777,FALSE,FALSE,0,2.52675902237045e-06,1.91665245365523e-06,-6.1010656871522e-07,-24.1,FALSE,FALSE,TRUE,TRUE,"AL"
"chr2-151800965:151828495","'ARL5A","-",37.531,8,12,8,13,1,4,0.042,5.405,2,120,0.208,FALSE,FALSE,0,5.52492479315256e-07,2.00299729717347e-06,1.45050481785822e-06,262.5,TRUE,FALSE,FALSE,TRUE,"EL"
"chr3+67991591:68545620","'FAM19A1","+",564.03,18,12,18,17,5,3,0.125,0.682,4,365,0.23,FALSE,FALSE,0,8.27173896648352e-08,1.74290559629766e-07,9.15731699649308e-08,110.7,TRUE,FALSE,FALSE,TRUE,"EL"
"chr1+206205428:206464443","'SRGAP2","+",269.016,12,12,15,15,3,2,0.09,0.833,3,2190,0.058,FALSE,FALSE,0,1.44523898493823e-07,3.22433602291675e-07,1.77909703797853e-07,123.1,TRUE,FALSE,FALSE,TRUE,"EL"
"chr16-20933110:21159441","'DNAH3","-",236.332,8,11,8,12,2,3,0.1,0.893,2,1825,0.131,FALSE,FALSE,0,8.77392618908184e-08,2.93620154542245e-07,2.05880892651427e-07,234.7,TRUE,FALSE,FALSE,TRUE,"EL"
"chr3+30606501:30694141","'TGFBR2","+",97.641,29,11,39,15,2,31,0.13,3.226,3,150,0.638,TRUE,FALSE,0,1.03528258416809e-06,8.88354256450644e-07,-1.4692832771745e-07,-14.2,FALSE,FALSE,TRUE,TRUE,"AL"
"chr2-61477933:61538283","'XPO1","-",70.351,21,11,23,12,2,25,0.095,0.725,3,120,0.615,FALSE,FALSE,0,8.47391455962176e-07,9.86366055397618e-07,1.38974599435442e-07,16.4,FALSE,FALSE,TRUE,TRUE,"AL"
