"Genomic_Loci","Gene_Name","Gene_Orientation","Gene_Width_(kb)","Obs_TDN_Products","Obs_Patients","Num_Sites_TDN","Num_Sites_Patients","Peak_Abund_TDN","Peak_Abund_Patients","Peak_RelAbund_TDN","Peak_RelAbund_Patients","Longitudinal_Count","Last_Timepoint","Abund_Gini","On_Onco_List","Within_Cluster","Cluster_target.min","Freq_TDN_Sites","Freq_Patient_Sites","Freq_Difference","Percent_Freq_Change","Enrichment","Depletion","Abundance","Longitudinal","Criteria"
"chr6+31620672:31637777","'PRRC2A","+",27.106,23,7,61,17,3,13,0.005,0.003,2,28,0.464,FALSE,FALSE,0,0.0000238430286625139,0.0000123220444184071,-0.0000115209842441067,-48.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+589356:629273","'RAB40C","+",49.918,19,7,43,11,4,3,0.001,0.006,1,28,0.14,FALSE,FALSE,0,0.00000912658491132747,0.0000043294705623797,-0.00000479711434894777,-52.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr11+66616581:66646473","'RBM14-RBM4","+",39.893,18,7,42,11,4,6,0.008,0.003,2,28,0.344,FALSE,FALSE,0,0.0000111544872973303,0.00000541745447905321,-0.00000573703281827708,-51.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr2+241315186:241354026","'SEPT2","+",48.841,15,7,41,11,4,8,0.002,0.004,1,28,0.358,TRUE,FALSE,0,0.00000889398370019348,0.00000442494034792223,-0.00000446904335227124,-50.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+1205798:1228435","'STK11","+",32.638,18,7,47,10,5,6,0.002,0.005,1,28,0.3,TRUE,FALSE,0,0.0000152570770576823,0.00000601971242480515,-0.00000923736463287715,-60.5,FALSE,TRUE,FALSE,FALSE,"D"
"chr8+144374014:144393238","'ADCK5","+",29.225,18,6,47,13,3,2,0.002,0.011,1,180,0.066,FALSE,FALSE,0,0.0000170388530712963,0.00000873953075644235,-0.00000829932231485396,-48.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr15+90717326:90815462","'BLM","+",108.137,16,6,60,19,3,11,0.004,0.003,3,28,0.438,TRUE,FALSE,0,0.000005878600581437,0.00000345206183664705,-0.00000242653874478995,-41.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr8-144393230:144409349","'CPSF1","-",26.12,18,6,61,19,4,4,0.003,0.011,1,28,0.238,FALSE,FALSE,0,0.0000247430756097282,0.0000142915624360453,-0.0000104515131736829,-42.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr20-62877737:62937952","'DIDO1","-",70.216,19,6,42,10,3,2,0.001,0.004,1,360,0.082,FALSE,FALSE,0,0.00000633738694531727,0.00000279809977954869,-0.00000353928716576858,-55.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr22+39901081:39973342","'GRAP2","+",82.262,20,6,44,10,3,4,0.003,0.001,2,14,0.26,FALSE,FALSE,0,0.00000566696371903056,0.00000238836126183159,-0.00000327860245719897,-57.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr21-46235124:46285394","'MCM3AP","-",60.271,20,6,38,10,1,8,0.002,0.004,2,50,0.424,FALSE,FALSE,0,0.00000667993473390863,0.00000325979947438719,-0.00000342013525952143,-51.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr12+47079602:47236663","'PCED1B","+",167.062,20,6,45,11,3,1,0.005,0.006,1,60,0,TRUE,FALSE,0,0.00000285385469649675,0.00000129364254907082,-0.00000156021214742593,-54.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr3-48746578:48847850","'PRKAR2A","-",111.273,25,6,58,13,4,2,0.002,0.001,2,28,0.144,FALSE,FALSE,0,0.00000552249353726742,0.00000229537072207119,-0.00000322712281519623,-58.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr16-2253115:2268412","'RNPS1","-",25.298,33,6,146,17,4,2,0.005,0.005,1,360,0.124,FALSE,FALSE,0,0.0000611453854961713,0.0000132026775241262,-0.0000479427079720452,-78.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr1-27404225:27490187","'WASF2","-",95.963,17,6,43,12,2,3,0.001,0.003,1,180,0.131,TRUE,FALSE,0,0.00000474746376836536,0.00000245683908323988,-0.00000229062468512547,-48.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr12+752922:911452","'WNK1","+",168.531,23,6,70,15,3,4,0.002,0.003,2,28,0.156,FALSE,FALSE,0,0.00000440063412421055,0.0000017486816145468,-0.00000265195250966376,-60.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-7459365:7484249","'ZBTB4","-",34.885,20,6,49,10,5,3,0.002,0.01,1,28,0.192,FALSE,FALSE,0,0.0000148817626117566,0.00000563197288579018,-0.00000924978972596644,-62.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-485137:693141","'EXOC2","-",218.005,24,5,66,10,3,4,0.002,0.001,1,21,0.243,FALSE,FALSE,0,0.00000320755787336225,0.000000901224165137454,-0.0000023063337082248,-71.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr16-1809102:1827194","'HAGH","-",28.093,23,5,53,12,8,6,0.002,0.003,2,60,0.317,FALSE,FALSE,0,0.0000199882498884462,0.0000083923272325828,-0.0000115959226558634,-58,FALSE,TRUE,FALSE,FALSE,"D"
"chr19-3002812:3064714","'MIR1268A","-",71.903,8,5,12,7,1,3,0.001,0.007,1,270,0.234,FALSE,FALSE,0,0.00000176819946615538,0.000001912715211946,0.000000144515745790618,8.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr14-91779751:91867536","'TC2N","-",97.786,18,5,37,10,2,4,0.001,0.002,1,21,0.278,FALSE,FALSE,0,0.00000400887082502771,0.00000200919737100189,-0.00000199967345402582,-49.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr16-1997651:2009821","'ZNF598","-",22.171,22,5,56,11,3,3,0.002,0.007,1,60,0.14,FALSE,FALSE,0,0.0000267608414446738,0.00000974780170190202,-0.0000170130397427718,-63.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-28755977:28842839","'FAM222B","-",96.863,17,4,39,10,3,5,0.002,0.009,1,28,0.344,FALSE,FALSE,0,0.00000426583164055062,0.00000202834285662008,-0.00000223748878393054,-52.5,FALSE,TRUE,FALSE,FALSE,"D"
"chr21+45643724:45942454","'PCBP3","+",308.731,15,4,41,10,2,2,0.002,0.021,1,21,0.133,FALSE,FALSE,0,0.00000140702118640872,0.000000636383693638768,-0.000000770637492769949,-54.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr15-28325482:28500841","'MIR1268A","-",185.36,0,2,0,2,0,1,0,0.001,1,28,0,FALSE,FALSE,0,0,0.00000021198896646611,0.00000021198896646611,Inf,FALSE,TRUE,FALSE,FALSE,"D"
