"loci","region_name","region_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","Near_Onco","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr1*23559795:23627332","MDS2",77.538,10,4,14,4,2,4,0.00263504611330698,0.00860215053763441,17,9,2,25,1,0.3125,1,TRUE,FALSE,TRUE,FALSE,0,0.00000122253795312751,0.000000966458253520191,-0.000000256079699607324,-20.9465643951762
"chr1*23640569:23691777","RPL11",61.209,3,2,3,2,1,1,0.00169779286926995,0.00224719101123596,3,2,1,15,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000331859977908015,0.000000612142332511955,0.00000028028235460394,84.4580164112556
"chr1*23696427:23743364","ELOA",56.938,6,1,8,1,5,1,0.00664893617021277,0.000265886732252061,15,1,1,21,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000951342039306927,0.00000032902999781099,-0.000000622312041495937,-65.4141219228896
"chr1*23825460:23845079","FUCA1",29.62,1,0,1,0,1,0,0.000278009452321379,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000228593488496193,0,-0.000000228593488496193,-100
"chr1*23980464:24056039","MYOM3",85.576,2,0,2,0,1,0,0.00149700598802395,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000015824387980876,0,-0.00000015824387980876,-100
"chr1*24472984:24496252","RCAN3AS",33.269,1,1,1,1,1,1,0.000162443144899285,0.00026581605528974,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000020352096934856,0.000000563116114561969,0.000000359595145213409,176.687024616883
"chr1*24537021:24539272","LOC100506985",12.252,1,0,1,0,1,0,0.000235349493998588,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000552639497980512,0,-0.000000552639497980512,-100
"chr1*24609328:24643101","SRRM1",43.774,1,0,1,0,1,0,0.000235349493998588,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000154679470216504,0,-0.000000154679470216504,-100
"chr1*24673282:24745267","CLIC4",81.986,0,2,0,3,0,1,0,0.00323624595469256,0,3,1,90,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000685518625693245,0.000000685518625693245,Inf
"chr1*24965011:25023501","MIR4425",68.491,4,2,4,2,1,1,0.000847457627118644,0.00276243093922652,4,2,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000395435261815843,0.00000054705903010212,0.000000151623768286276,38.3435123084417
"chr1*25023587:25222274","SYF2",208.688,3,2,3,2,1,1,0.000477326968973747,0.0036231884057971,3,2,1,60,0,0,0.1,FALSE,FALSE,FALSE,FALSE,0,0.0000000973358189631013,0.000000179543720916987,0.0000000822079019538861,84.4580164112556
"chr1*25500208:25543583","LDLRAP1",53.376,1,0,1,0,1,0,0.000485201358563804,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000126853625772955,0,-0.000000126853625772955,-100
"chr1*25568887:25617466","MAN1C1",58.58,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000319807272368763,0.000000319807272368763,Inf
"chr1*25786208:25800174","SELENON",23.967,0,1,0,1,0,1,0,0.000281531531531532,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000781671048331545,0.000000781671048331545,Inf
"chr1*25906878:25959765","PAFAH2",62.888,2,2,2,2,2,1,0.000991571641051066,0.00353356890459364,3,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000021533326323805,0.0000005957991990638,0.000000380465935825751,176.687024616883
"chr1*26067635:26111163","PDIK1L",53.529,0,1,0,1,0,1,0,0.000442086648983201,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000349984307858584,0.000000349984307858584,Inf
"chr1*26125549:26159018","FAM110D",43.47,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000015576119459989,0,-0.00000015576119459989,-100
"chr1*26229841:26234151","CEP85",14.311,0,1,0,1,0,1,0,0.0031055900621118,0,1,1,180,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000130908462129566,0.00000130908462129566,Inf
"chr1*26372795:26410766","LIN28A",47.972,0,3,0,3,0,1,0,0.000281531531531532,0,3,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000117157779634133,0.00000117157779634133,Inf
"chr1*26476643:26529756","RPS6KA1",63.114,6,3,6,4,2,1,0.00166112956810631,0.00757575757575758,7,4,1,270,0,0,0.523809523809524,TRUE,FALSE,FALSE,FALSE,0,0.000000643686579452156,0.00000118733149636291,0.000000543644916910751,84.4580164112556
"chr1*26575030:26691908","LOC101928728",126.879,8,2,12,2,3,1,0.000970402717127608,0.00026581605528974,16,2,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000640383905540607,0.000000295309862394283,-0.000000345074043146324,-53.8854958971861
"chr1*26782111:26787961","PIGV",15.851,1,0,1,0,1,0,0.00016095284081764,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000427161638335577,0,-0.000000427161638335577,-100
"chr1*26798404:26826708","ZDHHC18",38.305,3,0,3,0,1,0,0.000428265524625268,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000530291538644346,0,-0.000000530291538644346,-100
"chr1*26864457:26879380","GPN2",24.924,1,1,1,1,1,1,0.000736919675755343,0.00126903553299492,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000271663421973087,0.000000751657439229744,0.000000479994017256657,176.687024616883
"chr1*26900472:26911482","NR0B2",21.011,0,1,0,1,0,1,0,0.00224719101123596,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000891642949662659,0.000000891642949662659,Inf
"chr1*26960411:26993702","TRNP1",43.292,0,1,0,1,0,1,0,0.00543478260869565,0,1,1,25,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000432743001371203,0.000000432743001371203,Inf
"chr1*27012843:27098807","SLC9A1",95.965,1,0,1,0,1,0,0.00131752305665349,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000705563395952402,0,-0.0000000705563395952402,-100
"chr1*27155131:27234514","WDTC1",89.384,1,0,1,0,1,0,0.000162443144899285,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000757511314022334,0,-0.0000000757511314022334,-100
"chr1*27383334:27392642","GPR3",19.309,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000035066234032095,0,-0.00000035066234032095,-100
"chr1*27395814:27404224","WASF2",18.411,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000367765962156169,0,-0.000000367765962156169,-100
"chr1*27635217:27666059","IFI6",40.843,1,1,1,1,1,1,0.00089126559714795,0.00045004500450045,1,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000165779671651378,0.000000458690840911836,0.000000292911169260459,176.687024616883
"chr1*27672214:27725977","FAM76A",63.764,0,1,0,1,0,1,0,0.000957854406130268,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000293807007329561,0.000000293807007329561,Inf
"chr1*27762913:27773181","STX12",20.269,1,0,1,0,1,0,0.000294464075382803,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000334053931089705,0,-0.000000334053931089705,-100
"chr1*27824453:27830739","PPP1R8",16.287,1,0,1,0,1,0,0.000485201358563804,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000041572659969652,0,-0.00000041572659969652,-100
"chr1*27851673:27872541","THEMIS2",30.869,1,0,1,0,1,0,0.000509164969450102,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000219344297815194,0,-0.000000219344297815194,-100
"chr1*27886686:27891524","RPA2",14.839,1,0,1,0,1,0,0.000219058050383352,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000456293492099011,0,-0.000000456293492099011,-100
"chr1*27914798:27934953","SMPDL3B",30.156,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000224530412828533,0,-0.000000224530412828533,-100
"chr1*27968097:27970342","EYA3",12.246,1,0,1,0,1,0,0.000162443144899285,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000552910266965313,0,-0.000000552910266965313,-100
"chr1*28088638:28147164","PTAFR",68.527,0,1,0,1,0,1,0,0.0196078431372549,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000273385818952561,0.000000273385818952561,Inf
"chr1*28238106:28259450","SESN2",31.345,1,1,1,1,1,1,0.000405186385737439,0.0021978021978022,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000216013371486911,0.000000597680970341749,0.000000381667598854838,176.687024616883
"chr1*28282492:28329000","MED18",56.509,2,1,2,1,1,1,0.000722021660649819,0.00108108108108108,2,1,1,121,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000239641088295926,0.000000331527898482757,0.0000000918868101868318,38.3435123084417
"chr1*28335968:28369580","PHACTR4",43.613,0,1,0,1,0,1,0,0.00471698113207547,0,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000429557930327245,0.000000429557930327245,Inf
"chr1*28500370:28505941","RCC1",15.572,1,0,1,0,1,0,0.000719424460431655,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000043481499674141,0,-0.00000043481499674141,-100
"chr1*28539197:28553015","TRNAU1AP",23.819,1,1,1,1,1,1,0.00101010101010101,0.00598802395209581,1,1,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000284266305439239,0.000000786527982508171,0.000000502261677068933,176.687024616883
"chr1*28581855:28592198","RAB42",20.344,1,1,2,1,1,1,0.000162443144899285,0.000442086648983201,2,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000665644821987537,0.000000920876426236833,0.000000255231604249296,38.3435123084417
"chr1*28643093:28648598","RNU11",15.506,1,0,1,0,1,0,0.00089126559714795,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000436665750629255,0,-0.000000436665750629255,-100
"chr1*28715604:28736619","YTHDF2",31.016,2,0,2,0,1,0,0.000282406099971759,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000436609435727188,0,-0.000000436609435727188,-100
"chr1*28863697:28887089","EPB41",33.393,1,0,1,0,1,0,0.000485201358563804,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000020276522412653,0,-0.00000020276522412653,-100
"chr1*29350115:30013950","LINC01648",673.836,1,1,1,1,1,1,0.000299311583358276,0.000311720698254364,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000100483487514131,0.0000000278024771834128,0.0000000177541284319996,176.687024616883
"chr1*30037613:30711275","MATN1",683.663,1,3,1,4,1,1,0.000495049504950495,0.0434782608695652,1,4,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000000990391337436314,0.000000109611372944636,0.0000000997074595702726,1006.74809846753
"chr1*30757837:30869464","SDC3",121.628,0,2,0,2,0,1,0,0.00288184438040346,0,2,1,547.5,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000308059164260896,0.000000308059164260896,Inf
"chr1*31065718:31179743","NKAIN1",124.026,4,2,5,2,1,1,0.000485201358563804,0.00319488817891374,5,2,1,90,0,0,0.142857142857143,FALSE,FALSE,FALSE,FALSE,0,0.000000272964504590055,0.000000302102946404176,0.0000000291384418141207,10.6748098467533
"chr1*31239888:31259566","SNRNP40",29.679,0,1,0,1,0,1,0,0.00353356890459364,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000063123117407467,0.00000063123117407467,Inf
"chr1*31434681:31500083","LINC01225",75.403,2,0,2,0,1,0,0.00101010101010101,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000179593361782879,0,-0.000000179593361782879,-100
"chr1*31524246:31576483","TINAGL1",62.238,1,1,1,1,1,1,0.000736919675755343,0.000126887450831113,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000108791078268216,0.000000301010797508952,0.000000192219719240736,176.687024616883
"chr1*31587687:31617698","HCRTR1",40.012,0,1,0,1,0,1,0,0.00026581605528974,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000468217285198494,0.000000468217285198494,Inf
"chr1*31816052:31906419","PTP4A2",100.368,6,1,7,1,1,1,0.000719424460431655,0.000932835820895522,7,1,1,13,0,0,0.375,FALSE,FALSE,FALSE,FALSE,0,0.000000472227940227967,0.000000186656205318051,-0.000000285571734909916,-60.4732821975881
"chr1*31938388:32013692","KHDRBS1",85.305,2,2,3,2,1,1,0.00018723085564501,0.00301204819277108,3,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000238119892008343,0.000000439231229479213,0.00000020111133747087,84.4580164112556
"chr1*32286168:32292105","HDAC1",15.938,2,0,3,0,1,0,0.000235349493998588,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000127448973445675,0,-0.00000127448973445675,-100
"chr1*32336240:32361268","FAM229A",35.029,0,2,0,2,0,2,0,0.00257731958762887,0,3,1,60,0,0.166666666666667,1,FALSE,FALSE,TRUE,FALSE,0,0,0.00000106964572299307,0.00000106964572299307,Inf
"chr1*32394462:32465055","ZBTB8B",80.594,2,0,2,0,1,0,0.00492610837438424,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000168025886027675,0,-0.000000168025886027675,-100
"chr1*32605951:32620821","ZBTB8OS",24.871,1,0,2,0,1,0,0.000131319763624425,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000544484671244198,0,-0.000000544484671244198,-100
"chr1*32901441:32936444","RNF19B",45.004,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000041628099758604,0.00000041628099758604,Inf
"chr1*32964814:33007938","AK2",53.125,4,1,4,1,1,1,0.00166112956810631,0.0033112582781457,4,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000509811887379368,0.000000352645835583287,-0.000000157166051796081,-30.8282438457792
"chr1*33036912:33081111","AZIN2",54.2,1,2,1,2,1,1,0.000294464075382803,0.00176991150442478,1,2,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000124925076185558,0.000000691302952596389,0.000000566377876410831,453.374049233767
"chr1*33120532:33145400","TRIM62",34.869,0,1,0,1,0,1,0,0.00112739571589628,0,1,1,15,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000537276951313836,0.000000537276951313836,Inf
"chr1*33182071:33256571","ZNF362",84.501,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000801285088845958,0,-0.0000000801285088845958,-100
"chr1*33321099:33323621","PHC2",12.523,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000540680278627903,0,-0.000000540680278627903,-100
"chr1*34219131:34669597","MIR552",460.467,4,1,4,1,1,1,0.000495785820525533,0.00323624595469256,4,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000058818018483472,0.0000000406854563201318,-0.0000000181325621633402,-30.8282438457792
"chr1*34763725:34781187","GJB3",27.463,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000024654768704283,0,-0.00000024654768704283,-100
"chr1*34795748:34850360","SMIM12",64.613,1,1,1,1,1,1,0.000131319763624425,0.00126903553299492,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000104792210998673,0.000000289946450642473,0.000000185154239643801,176.687024616883
"chr1*34929586:34975697","LOC653160",56.112,3,0,3,0,1,0,0.000299311583358276,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000362004872180134,0,-0.000000362004872180134,-100
"chr1*35193146:35268965","ZMYM4",85.82,3,0,3,0,1,0,0.000495785820525533,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000236690950684825,0,-0.000000236690950684825,-100
"chr1*35421945:35433488","KIAA0319L",21.544,1,0,1,0,1,0,0.000235349493998588,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000314284215060213,0,-0.000000314284215060213,-100
"chr1*35641845:35713874","C1orf216",82.03,2,1,2,1,1,1,0.000235349493998588,0.00176991150442478,2,1,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000165084460057472,0.000000228383640318934,0.0000000632991802614614,38.3435123084417
"chr1*35769951:35808225","AGO4",48.275,0,2,0,2,0,1,0,0.00598802395209581,0,2,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000776149560450011,0.000000776149560450011,Inf
"chr1*36056463:36084073","TEKT2",37.611,3,0,3,0,1,0,0.00131752305665349,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000540076503889067,0,-0.000000540076503889067,-100
"chr1*36180850:36224410","THRAP3",53.561,0,1,0,1,0,1,0,0.000410004100041,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000349775209860946,0.000000349775209860946,Inf
"chr1*36385928:36393418","LSM10",17.491,2,2,2,2,1,7,0.000958772770853308,0.048951048951049,2,8,1,63,0,0.375,1,FALSE,FALSE,TRUE,FALSE,0,0.00000077421978494737,0.00000214216568696611,0.00000136794590201874,176.687024616883
"chr1*36483315:36795525","GRIK3",322.211,1,3,1,3,1,1,0.000182381907714755,0.00218340611353712,1,3,1,270,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000210139912332516,0.00000017442896128961,0.000000153414970056358,730.06107385065
"chr1*37161635:37454877","LINC01137",303.243,1,3,1,3,1,1,0.000182381907714755,0.00434782608695652,1,3,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000223284268037753,0.000000185339579301374,0.000000163011152497598,730.06107385065
"chr1*37514820:37534447","SNIP1",29.628,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000228531764859499,0,-0.000000228531764859499,-100
"chr1*37634924:37681568","C1orf109",56.645,2,1,2,2,1,1,0.000495785820525533,0.0031055900621118,2,2,1,180,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000239065729693962,0.000000661463854368863,0.000000422398124674902,176.687024616883
"chr1*37709720:37715972","EPHA10",16.253,1,1,1,1,1,1,0.000241196333815726,0.0021978021978022,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000416596267104979,0.00000115266781611777,0.000000736071549012792,176.687024616883
"chr1*37947058:37956978","SF3A3",19.921,1,0,1,0,3,0,0.000547145723144264,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000339889520067127,0,-0.000000339889520067127,-100
"chr1*37990111:37996768","FHL3",16.658,2,1,2,1,1,1,0.000477326968973747,0.000265886732252061,2,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000812935421930271,0.00000112464341549779,0.000000311707993567516,38.3435123084417
"chr1*38089330:38209032","LINC01343",129.703,0,1,0,1,0,1,0,0.00108108108108108,0,1,1,121,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000144440067040563,0.000000144440067040563,Inf
"chr1*38214768:38838195","RRAGC",633.428,1,3,1,4,1,1,0.000307408545957578,0.00584795321637427,1,4,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000106893587420468,0.000000118304274615976,0.000000107614915873929,1006.74809846753
"chr1*38941831:38991242","AKIRIN1",59.412,1,1,1,1,1,1,0.000428265524625268,0.00218340611353712,1,1,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000113965850825712,0.00000031532872172898,0.000000201362870903267,176.687024616883
"chr1*39034637:39084165","MACF1",59.529,2,3,2,4,1,1,0.000365764447695684,0.000957854406130268,2,4,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000227483718162819,0.00000125883586254512,0.0000010313521443823,453.374049233767
"chr1*39576850:39623429","HEYL",56.58,0,1,0,1,0,1,0,0.00471698113207547,0,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000331111877259847,0.000000331111877259847,Inf
"chr1*39639677:39659119","NT5C1A",29.443,1,0,1,0,1,0,0.000722021660649819,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000229967704692362,0,-0.000000229967704692362,-100
"chr1*39691711:39738843","PPIE",57.133,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000118511878060967,0,-0.000000118511878060967,-100
"chr1*39790171:39841029","TRIT1",60.859,2,0,2,0,1,0,0.000509164969450102,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000222512336031063,0,-0.000000222512336031063,-100
"chr1*39902016:39955110","MFSD2A",63.095,0,1,0,1,0,1,0,0.000932835820895522,0,1,1,13,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000296922260327477,0.000000296922260327477,Inf
"chr1*39969969:40040581","CAP1",80.613,3,0,3,0,1,0,0.00102564102564103,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000025197942500306,0,-0.00000025197942500306,-100
"chr1*40097471:40161367","RLF",73.897,2,1,3,1,1,1,0.000477326968973747,0.0000632911392405063,3,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000274880135699307,0.000000253519222909755,-0.0000000213609127895523,-7.77099179437221
"chr1*40423327:40450663","ZFP69B",37.337,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000181346630132502,0,-0.000000181346630132502,-100
"chr1*40548170:40620678","RIMS3",82.509,0,1,0,1,0,1,0,0.00222222222222222,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000227057775701586,0.000000227057775701586,Inf
"chr1*40862347:40979297","CTPS1",126.951,1,1,1,1,1,1,0.000722021660649819,0.0021978021978022,1,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000533350594265286,0.000000147571189004908,0.0000000942361295783799,176.687024616883
"chr1*41242144:41361929","FOXO6",129.786,1,0,1,0,1,0,0.000509164969450102,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000521700270387964,0,-0.0000000521700270387964,-100
"chr1*41383592:41478773","EDN2",105.182,1,2,1,2,1,1,0.000299311583358276,0.00471698113207547,1,2,1,600,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000643735537378756,0.000000356226540954957,0.000000291852987217081,453.374049233767
"chr1*42035926:42153419","GUCA2B",127.494,1,1,1,1,1,1,0.000477326968973747,0.00510204081632653,1,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000531079041308393,0.000000146942679776006,0.0000000938347756451669,176.687024616883
"chr1*42335878:42380795","RIMKLA",54.918,0,1,0,1,0,1,0,0.00429184549356223,0,1,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000341132415881171,0.000000341132415881171,Inf
"chr1*42473379:42534887","CCDC30",71.509,2,1,2,1,1,1,0.000365764447695684,0.00112739571589628,2,1,1,15,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000189373061551895,0.000000261985344716919,0.0000000726122831650237,38.3435123084417
"chr1*42703804:42733091","CLDN19",39.288,5,3,5,3,1,3,0.000428265524625268,0.00471698113207547,5,6,1,14,0,0.222222222222222,1,TRUE,FALSE,TRUE,FALSE,0,0.000000861705753570712,0.00000143053680630438,0.000000568831052733666,66.01221477013
"chr1*42798231:42807050","SVBP",18.82,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000359773598791564,0,-0.000000359773598791564,-100
"chr1*42888793:42925373","SLC2A1",46.581,2,0,2,0,1,0,0.00018723085564501,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000290716778482953,0,-0.000000290716778482953,-100
"chr1*42983359:43147921","FAM183A",174.563,0,2,0,2,0,1,0,0.03125,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000214642392893822,0.000000214642392893822,Inf
"chr1*43156397:43164172","EBNA1BP2",17.776,2,0,2,0,1,0,0.000958772770853308,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000761806832724711,0,-0.000000761806832724711,-100
"chr1*43285618:43300893","TIE1",25.276,2,0,2,0,1,0,0.00018723085564501,0,2,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000535760336228614,0,-0.000000535760336228614,-100
"chr1*43323111:43337802","MPL",24.692,0,1,0,1,0,1,0,0.00354609929078014,0,1,1,150,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000758719828906615,0.000000758719828906615,Inf
"chr1*43354465:43358953","CDC20",14.489,2,0,2,0,2,0,0.00099009900990099,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000934631669439882,0,-0.000000934631669439882,-100
"chr1*43363203:43363395","ELOVL1",10.193,0,1,0,1,0,1,0,0.000243368216110976,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.00000183795840433259,0.00000183795840433259,Inf
"chr1*43368075:43383906","MED8",25.832,3,1,3,1,1,1,0.000219058050383352,0.00026581605528974,3,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000786343194014079,0.00000072523652893164,-0.0000000611066650824385,-7.77099179437222
"chr1*43454248:43526035","PTPRF",81.788,3,0,3,0,2,0,0.000736919675755343,0,4,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000248359385090376,0,-0.000000248359385090376,-100
"chr1*43937241:43946804","IPO13",19.564,1,0,1,0,1,0,0.000405186385737439,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000346091756760234,0,-0.000000346091756760234,-100
"chr1*44031493:44118848","KLF17",97.356,0,1,0,1,0,1,0,0.0031055900621118,0,1,1,180,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000192430975136223,0.000000192430975136223,Inf
