"loci","gene_name","gene_ort","gene_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr17+7336528:7351474","ACAP1","+",24.947,9,2,13,4,2,1,0.00131752305665349,0.0050761421319797,15,4,1,28,0,0,0.602941176470588,TRUE,FALSE,FALSE,FALSE,0,0.00000813285797754398,0.0000036753294052111,-0.00000445752857233288,-54.8088824942078
"chr3-195274735:195443088","ACAP2","-",178.354,9,8,12,13,2,7,0.00202020202020202,0.00598802395209581,15,22,2,28,1,0.315384615384616,0.433752668115301,FALSE,FALSE,FALSE,FALSE,0,0.00000105006589987823,0.00000167076397884743,0.000000620698078969192,59.1103928849768
"chr1-1292383:1307889","ACAP3","-",25.507,3,1,5,1,3,1,0.000731528895391368,0.0036231884057971,8,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000305934732797014,0.000000898659609830647,-0.0000021606877181395,-70.6257736212351
"chr11+108121530:108148164","ACAT1","+",36.635,1,1,1,1,1,1,0.000908265213442325,0.000354233085370174,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000426012132084261,0.000000625688840397169,0.000000199676708312909,46.8711318938248
"chr6+159761956:159779112","ACAT2","+",27.157,1,0,1,0,1,0,0.000485201358563804,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000574693613392749,0,-0.000000574693613392749,-100
"chr1-226144678:226186722","ACBD3","-",52.045,3,2,3,2,3,1,0.0012847965738758,0.00087260034904014,5,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000899622699139604,0.000000880857360666742,-0.0000000187653384728611,-2.08591207078348
"chr17+45132599:45144181","ACBD4","+",21.583,2,0,2,0,1,0,0.000282406099971759,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000144622660973052,0,-0.00000144622660973052,-100
"chr10-27195213:27242139","ACBD5","-",56.927,1,5,1,5,1,5,0.000278009452321379,0.0224215246636771,1,10,1,360,0,0.36,1,FALSE,FALSE,FALSE,FALSE,0,0.000000274157332353837,0.00000201328988598998,0.00000173913255363614,634.355659469124
"chr1-180288216:180502887","ACBD6","-",224.672,2,3,2,4,1,1,0.000722021660649819,0.00218340611353712,2,4,1,270,0,0,0.466666666666667,FALSE,FALSE,FALSE,FALSE,0,0.000000138931014624937,0.00000040809910746244,0.000000269168092837503,193.74226378765
"chr10-15075474:15088776","ACBD7","-",23.303,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000669740138990983,0,-0.000000669740138990983,-100
"chr10-15015071:15088776","ACBD7-DCLRE1CP1","-",83.706,1,1,1,1,1,1,0.000241196333815726,0.00176991150442478,1,1,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000018644965066909,0.000000273840712349775,0.0000000873910616806849,46.8711318938248
"chr16-67657511:67660815","ACD","-",13.305,1,0,1,0,1,0,0.000405186385737439,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000117301423967733,0,-0.00000117301423967733,-100
"chr19-6306498:6333629","ACER1","-",37.132,1,0,1,0,2,0,0.000482392667631452,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000420310095306121,0,-0.000000420310095306121,-100
"chr9+19408926:19452502","ACER2","+",53.577,0,2,0,2,0,1,0,0.000859106529209622,0,2,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000855669808610049,0.000000855669808610049,Inf
"chr11+76860872:77026797","ACER3","+",175.926,2,2,2,3,2,1,0.00265957446808511,0.00222222222222222,3,3,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000177426354932266,0.000000390882143650461,0.000000213455788718195,120.306697840737
"chr14-23058564:23095614","ACIN1","-",47.051,7,5,9,9,2,5,0.000991571641051066,0.00674157303370787,11,16,1,21,0,0.333333333333333,1,FALSE,FALSE,FALSE,FALSE,0,0.00000298532635077176,0.0000043845826021031,0.00000139925625133134,46.8711318938248
"chr3+132597236:132602641","ACKR4","+",15.406,1,1,1,1,1,1,0.000241196333815726,0.0021505376344086,1,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000101304390879572,0.00000148786905542972,0.000000474825146634001,46.8711318938248
"chr17-41866916:41919022","ACLY","-",62.107,1,2,1,2,1,2,0.000217580504786771,0.0009000900090009,1,3,1,28,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000251291391612973,0.000000738149022427433,0.000000486857630814461,193.74226378765
"chr22+41469124:41528989","ACO2","+",69.866,3,1,4,2,2,3,0.000958772770853308,0.000189873417721519,5,4,1,14,0,0.25,1,FALSE,FALSE,FALSE,FALSE,0,0.000000893536453147848,0.00000065617355131109,-0.000000237362901836758,-26.5644340530876
"chr1+54548133:54634744","ACOT11","+",96.612,1,1,1,1,1,1,0.000299311583358276,0.00395256916996047,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000161542608153303,0.000000237259457085562,0.0000000757168489322591,46.8711318938248
"chr6+24667034:24705067","ACOT13","+",48.034,1,2,1,2,1,1,0.000485201358563804,0.00126903553299492,1,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000032491473662212,0.000000954411902733493,0.000000629497166111374,193.74226378765
"chr14+73616843:73619888","ACOT6","+",13.046,1,1,1,1,1,1,0.00255102040816327,0.0026525198938992,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000119630189015077,0.00000175702212693165,0.000000560720236780884,46.8711318938248
"chr1-6264271:6393766","ACOT7","-",139.496,0,2,0,4,0,1,0,0.00429184549356223,0,4,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000657283668863632,0.000000657283668863632,Inf
"chr20-45841720:45857409","ACOT8","-",25.69,1,1,1,1,1,1,0.000241196333815726,0.0036231884057971,1,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000607510878120159,0.000000892258103073192,0.000000284747224953033,46.8711318938248
"chrX-23701055:23743290","ACOT9","-",52.236,1,1,1,1,1,1,0.000299311583358276,0.000265886732252061,1,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000298777748275268,0.000000438818260738768,0.000000140040512463501,46.8711318938248
"chr17-75941510:75979434","ACOX1","-",47.925,12,7,21,15,4,2,0.00202020202020202,0.00714285714285714,26,17,2,270,256,0.0583333333333327,0.0833048529498693,FALSE,FALSE,FALSE,FALSE,0,0.00000683872808840991,0.00000717436953613468,0.000000335641447724776,4.90795135273199
"chr3-58505135:58537202","ACOX2","-",42.068,0,2,0,2,0,1,0,0.00353356890459364,0,2,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000010897646984858,0.0000010897646984858,Inf
"chr4-8366281:8440725","ACOX3","-",84.445,0,1,0,1,0,1,0,0.00128865979381443,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000271444261566112,0.000000271444261566112,Inf
"chr2+110732572:111118222","ACOXL","+",395.651,0,1,0,2,0,1,0,0.00227790432801822,0,2,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000115870353761018,0.000000115870353761018,Inf
"chr2+264868:278282","ACP1","+",23.415,0,2,0,2,0,1,0,0.00387596899224806,0,2,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000195789969403804,0.00000195789969403804,Inf
"chr11-47239301:47248847","ACP2","-",19.547,1,0,1,0,1,0,0.000908265213442325,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000798432212559824,0,-0.000000798432212559824,-100
"chr19-11574659:11579008","ACP5","-",14.35,0,1,0,1,0,1,0,0.00241545893719807,0,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000159735962842859,0.00000159735962842859,Inf
"chr1-147647365:147670543","ACP6","-",33.179,1,0,1,0,1,0,0.000805152979066023,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000470386523370412,0,-0.000000470386523370412,-100
"chr19+39084304:39111488","ACP7","+",37.185,1,1,1,2,1,1,0.000241196333815726,0.000126887450831113,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000419711024846225,0.00000123286866574965,0.000000813157640903421,193.74226378765
"chr3+132317366:132368302","ACPP","+",60.937,1,1,1,1,1,1,0.000299311583358276,0.00288184438040346,1,1,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000256116225920326,0.000000376160799972928,0.000000120044574052602,46.8711318938248
"chr19+6135632:6193103","ACSBG2","+",67.472,0,1,0,1,0,1,0,0.00288184438040346,0,1,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000339727748813586,0.000000339727748813586,Inf
"chr17+50426157:50474845","ACSF2","+",58.689,1,1,1,1,1,3,0.000278009452321379,0.000189873417721519,1,3,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000265926399477021,0.000000390569112916395,0.000000124642713439374,46.8711318938248
"chr16+89093808:89155846","ACSF3","+",72.039,9,8,15,22,2,4,0.000958772770853308,0.00576368876080692,17,34,1,547.5,0,0.254010695187167,1,FALSE,FALSE,FALSE,FALSE,0,0.00000324968859761523,0.00000700018649196833,0.00000375049789435311,115.410993444276
"chr4-184755594:184826114","ACSL1","-",80.521,2,1,2,1,3,1,0.00109729334308705,0.000848176420695505,4,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000387649295436144,0.000000284672453992751,-0.000000102976841443393,-26.5644340530876
"chr2+222861013:222943401","ACSL3","+",92.389,2,1,3,1,1,1,0.000241196333815726,0.000265886732252061,3,1,1,21,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000506779631522375,0.000000248104327008089,-0.000000258675304514286,-51.0429560353917
"chrX-109641329:109733403","ACSL4","-",102.075,2,0,2,0,1,0,0.000477326968973747,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000305793866449314,0,-0.000000305793866449314,-100
"chr10+112374157:112428380","ACSL5","+",64.224,5,2,5,2,2,1,0.000588928150765607,0.00434782608695652,6,2,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000121504067474051,0.0000007138175967847,-0.000000501223077955808,-41.2515472424701
"chr16-20623236:20697788","ACSM1","-",84.553,0,2,0,2,0,2,0,0.000848176420695505,0,3,1,14,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000542195088712412,0.000000542195088712412,Inf
"chr16+20763989:20797157","ACSM3","+",43.169,2,2,2,2,2,2,0.000495049504950495,0.000820008200082001,3,3,1,14,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000723063052602881,0.00000106197088966389,0.000000338907837061012,46.8711318938248
"chr16+20409533:20441332","ACSM5","+",41.8,0,1,0,1,0,1,0,0.000126887450831113,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000548375853300247,0.000000548375853300247,Inf
"chr20+34874962:34927966","ACSS2","+",63.005,0,1,0,1,0,1,0,0.000410004100041,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000363814152336327,0.000000363814152336327,Inf
"chr12+81078017:81256758","ACSS3","+",188.742,1,0,1,0,1,0,0.000805152979066023,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000826893561523502,0,-0.0000000826893561523502,-100
"chr1-229431245:229434096","ACTA1","-",12.852,1,0,1,0,1,0,0.000722021660649819,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000121435997968463,0,-0.00000121435997968463,-100
"chr10-88935073:88991397","ACTA2","-",66.325,2,3,2,3,2,2,0.000731528895391368,0.00699300699300699,3,4,1,63,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000470620564158519,0.00000103680862425708,0.000000566188060098562,120.306697840737
"chr10+88932683:88939974","ACTA2-AS1","+",17.292,1,0,1,0,1,0,0.000278009452321379,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000902553461653186,0,-0.000000902553461653186,-100
"chr17-81509970:81512866","ACTG1","-",12.897,5,3,7,4,4,1,0.0011972463334331,0.0026525198938992,11,6,2,14,1,0,0.242424242424243,FALSE,FALSE,FALSE,FALSE,0,0.00000847085998389922,0.00000710928453685363,-0.00000136157544704559,-16.0736389178144
"chr15-82725897:82739780","ACTG1P17","-",23.884,2,0,2,0,1,0,0.000722021660649819,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000130689620322449,0,-0.00000130689620322449,-100
"chr1+27323873:27326525","ACTG1P20","+",12.653,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000181159493147477,0.00000181159493147477,Inf
"chr1+103569403:103571386","ACTG1P4","+",11.984,0,1,0,1,0,1,0,0.00087260034904014,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000019127261905833,0.0000019127261905833,Inf
"chr20+33666497:33668525","ACTL10","+",12.029,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000190557075966001,0.00000190557075966001,Inf
"chr3+179562879:179588405","ACTL6A","+",35.527,5,1,5,1,2,40,0.000991571641051066,0.0026525198938992,6,46,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000219649202844413,0.000000645202540826704,-0.00000155128948761742,-70.625773621235
"chr7-100643102:100656461","ACTL6B","-",23.36,1,2,1,2,2,1,0.000991571641051066,0.00108108108108108,2,2,1,121,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000668105927179233,0.00000196250947499575,0.00000129440354781651,193.74226378765
"chr14-68874122:68979366","ACTN1","-",115.245,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000135424135180762,0,-0.000000135424135180762,-100
"chr1+236686453:236764627","ACTN2","+",88.175,2,0,2,0,1,0,0.000477326968973747,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000353999534083513,0,-0.000000353999534083513,-100
"chr19+38647615:38730532","ACTN4","+",92.918,9,5,12,6,1,1,0.00169779286926995,0.0036231884057971,12,6,1,60,0,0,0.15158371040724,FALSE,FALSE,FALSE,FALSE,0,0.00000201557775142473,0.0000014801509288588,-0.000000535426822565927,-26.5644340530876
"chr14+58200114:58235635","ACTR10","+",45.522,0,1,0,1,0,1,0,0.000265886732252061,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000503539182548006,0.000000503539182548006,Inf
"chr10-102479228:102502755","ACTR1A","-",33.528,2,1,2,2,2,1,0.00211640211640212,0.0000632911392405063,3,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000930980342335176,0.00000136734136649668,0.000000436361024161502,46.8711318938248
"chr2-97655938:97664098","ACTR1B","-",18.161,1,0,2,0,1,0,0.00105820105820106,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000171873293969571,0,-0.00000171873293969571,-100
"chr2+65227694:65271256","ACTR2","+",53.563,2,1,2,1,1,1,0.000958772770853308,0.000354233085370174,2,1,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.0000005827513193401,0.000000427946729420501,-0.000000154804589919599,-26.5644340530876
"chr2+113889933:113961552","ACTR3","+",81.62,7,3,8,4,3,1,0.000723589001447178,0.000354233085370174,11,4,1,14,0,0,0.547474747474747,FALSE,FALSE,FALSE,FALSE,0,0.0000015297186433626,0.00000112335754314875,-0.000000406361100213843,-26.5644340530876
"chr7-150247211:150323669","ACTR3C","-",86.459,1,1,1,1,1,1,0.000405186385737439,0.00598802395209581,1,1,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000180512780149052,0.000000265121163417924,0.0000000846083832688721,46.8711318938248
"chr20+38748453:38772446","ACTR5","+",33.994,1,3,1,3,2,4,0.000556018904642758,0.00176991150442478,2,6,1,90,0,0.333333333333333,1,FALSE,FALSE,FALSE,FALSE,0,0.000000459109091572245,0.00000202289615825884,0.00000156378706668659,340.613395681474
"chr12+100200086:100224424","ACTR6","+",34.339,2,2,2,3,1,4,0.000294464075382803,0.00112612612612613,2,6,1,14,0,0.333333333333333,1,FALSE,FALSE,FALSE,FALSE,0,0.000000908992950226092,0.0000020025723522482,0.00000109357940202211,120.306697840737
"chrX-128050961:128052403","ACTRT1","-",11.443,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000136388660831136,0,-0.00000136388660831136,-100
"chr2-157736445:157875862","ACVR1","-",149.418,2,2,2,5,3,6,0.00591715976331361,0.0026525198938992,4,13,1,14,0,0.4,1,FALSE,FALSE,FALSE,FALSE,0,0.000000208903270809499,0.000000767046496002834,0.000000558143225193335,267.177829734562
"chr12+51951666:51997079","ACVR1B","+",55.414,1,1,1,1,1,1,0.000722021660649819,0.000281531531531532,1,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000281642806130344,0.000000413651977261167,0.000000132009171130823,46.8711318938248
"chr2-157526766:157628887","ACVR1C","-",112.122,0,1,0,1,0,1,0,0.000265886732252061,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000204439009899487,0.000000204439009899487,Inf
"chr2+147844516:147930827","ACVR2A","+",96.312,6,1,8,2,2,1,0.00113636363636364,0.000311720698254364,9,2,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000012963663476125,0.000000475996982057279,-0.000000820369365555222,-63.2822170265438
"chr3+38454298:38493142","ACVR2B","+",48.845,1,0,1,0,1,0,0.00132978723404255,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000319520001205996,0,-0.000000319520001205996,-100
"chr3+51983283:51989202","ACY1","+",15.92,1,0,1,0,1,0,0.000958772770853308,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000980336335358473,0,-0.000000980336335358473,-100
"chr14-75053224:75069483","ACYP1","-",26.26,0,1,0,1,0,1,0,0.000957854406130268,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000872890733737635,0.000000872890733737635,Inf
"chr2+53971102:54305298","ACYP2","+",344.197,3,2,4,2,2,1,0.000810372771474878,0.000243368216110976,5,2,1,14,0,0,0.4,FALSE,FALSE,FALSE,FALSE,0,0.000000181372347334891,0.000000133191809736577,-0.0000000481805375983142,-26.5644340530876
"chr20-44619518:44651758","ADA","-",42.241,0,2,0,2,0,1,0,0.00338983050847458,0,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000108530151596555,0.00000108530151596555,Inf
"chr22-17178789:17221854","ADA2","-",53.066,0,1,0,1,0,1,0,0.00288184438040346,0,1,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000431954748199418,0.000000431954748199418,Inf
"chr4+122378965:122429792","ADAD1","+",60.828,2,0,2,0,1,0,0.000805152979066023,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000513150340596662,0,-0.000000513150340596662,-100
"chr15+43330350:43354555","ADAL","+",34.206,0,2,0,2,0,1,0,0.000457875457875458,0,2,1,50,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000134023917838685,0.00000134023917838685,Inf
"chr15-58595203:58749978","ADAM10","-",164.776,12,7,17,10,2,6,0.00169779286926995,0.0277777777777778,19,21,3,28,15,0.335294117647059,0.124129163488431,FALSE,FALSE,FALSE,FALSE,0,0.00000161017518207395,0.00000139110736199145,-0.0000002190678200825,-13.6052165330442
"chr17+44759178:44781846","ADAM11","+",32.669,1,0,1,0,1,0,0.000428265524625268,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000477729788451036,0,-0.000000477729788451036,-100
"chr10-126012384:126388558","ADAM12","-",386.175,1,1,1,2,1,1,0.0019723865877712,0.00218340611353712,1,2,1,270,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.0000000404142020040316,0.000000118713591858356,0.0000000782993898543244,193.74226378765
"chr1+155051271:155062776","ADAM15","+",21.506,0,1,0,1,0,1,0,0.000281531531531532,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000106584723648983,0.00000106584723648983,Inf
"chr2-9488485:9555820","ADAM17","-",77.336,6,4,6,6,4,2,0.00117785630153121,0.00182315405651778,10,8,1,28,0,0.166666666666667,0.0606060606060606,FALSE,FALSE,FALSE,FALSE,0,0.00000121084264447917,0.00000177837829739968,0.000000567535652920509,46.8711318938248
"chr8+39584567:39730064","ADAM18","+",155.498,1,1,1,1,1,1,0.000477326968973747,0.00222222222222222,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000100367557517826,0.000000147410967780617,0.0000000470434102627906,46.8711318938248
"chr5-157477303:157575823","ADAM19","-",108.521,2,2,3,3,1,2,0.00101010101010101,0.000563063063063063,3,6,2,14,1,0.133333333333333,1,FALSE,FALSE,FALSE,FALSE,0,0.00000043144518919583,0.000000633668432873369,0.000000202223243677539,46.8711318938248
"chr14-70522360:70535015","ADAM20","-",22.656,0,1,0,1,0,1,0,0.00026581605528974,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.0000010117457039173,0.0000010117457039173,Inf
"chr7+87934142:88202889","ADAM22","+",278.748,4,4,4,5,2,2,0.00144404332129964,0.00334448160535117,5,7,1,28,0,0.171428571428571,0.523809523809524,FALSE,FALSE,FALSE,FALSE,0,0.000000223957904041025,0.000000411161885788424,0.000000187203981747399,83.588914867281
"chr2+206443643:206621131","ADAM23","+",187.489,0,1,0,1,0,1,0,0.00126903553299492,0,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000122258429390259,0.000000122258429390259,Inf
"chr8+39107528:39284917","ADAM32","+",187.39,1,1,1,1,1,1,0.00113636363636364,0.000768639508070715,1,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000083285951539073,0.000000122323019733979,0.0000000390370681949059,46.8711318938248
"chr20-3667964:3682690","ADAM33","-",24.727,2,0,2,0,1,0,0.000477326968973747,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000126234112176219,0,-0.00000126234112176219,-100
"chr8-39451044:39522989","ADAM3A","-",81.946,1,0,1,0,2,0,0.000588928150765607,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000190454133928525,0,-0.000000190454133928525,-100
"chr8+39314662:39402856","ADAM5","+",98.195,1,0,1,0,1,0,0.000509164969450102,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000158938382391231,0,-0.000000158938382391231,-100
"chr10-133262415:133276903","ADAM8","-",24.489,1,1,1,4,1,2,0.000495049504950495,0.00444444444444444,1,5,1,14,0,0.15,1,FALSE,FALSE,FALSE,FALSE,0,0.000000637304686140998,0.00000374406642459068,0.00000310676173844968,487.484527575299
"chr8+38996985:39105260","ADAM9","+",118.276,3,6,4,6,1,2,0.00105820105820106,0.00677966101694915,4,8,1,28,0,0.166666666666667,0.00476190476190476,TRUE,FALSE,FALSE,FALSE,0,0.000000527814753928333,0.00000116281125509572,0.00000063499650116739,120.306697840737
"chr19-8580239:8610735","ADAMTS10","-",40.497,2,3,2,3,1,1,0.000847457627118644,0.00218340611353712,2,3,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000770770894580186,0.00000169805990576712,0.000000927289011186931,120.306697840737
"chr5-33523534:33892192","ADAMTS12","-",378.659,1,3,1,3,1,2,0.000241196333815726,0.0021978021978022,1,4,1,28,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000412163832337456,0.000000181604905743297,0.000000140388522509551,340.613395681474
"chr9+133414338:133459403","ADAMTS13","+",55.066,3,4,3,5,1,1,0.000495785820525533,0.00434782608695652,3,5,1,28,0,0,0.464285714285714,FALSE,FALSE,FALSE,FALSE,0,0.000000850268103307316,0.00000208133064576602,0.0000012310625424587,144.785219823041
"chr15-99971437:100342005","ADAMTS17","-",380.569,2,2,2,2,1,1,0.00105820105820106,0.00510204081632653,2,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000820190528335565,0.000000120462311265239,0.0000000384432584316821,46.8711318938248
"chr16-77282127:77435114","ADAMTS18","-",162.988,0,1,0,1,0,1,0,0.00218340611353712,0,1,1,270,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000140636799445053,0.000000140636799445053,Inf
"chr5-179110850:179345430","ADAMTS2","-",244.581,0,2,0,2,0,1,0,0.00176991150442478,0,2,1,90,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000187439831123025,0.000000187439831123025,Inf
"chr4-72280968:72568799","ADAMTS3","-",297.832,1,0,1,0,1,0,0.000495785820525533,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000524018723941917,0,-0.0000000524018723941917,-100
